x,y,id
-20658,12372,Pyatyshev A.Y.
-18983,11816,Yuzyuk Y.I.
-48786,28360,Garrido M.Á.
-15356,27166,Leiman V.G.
-46899,-29365,Chernyak V.
-25827,-5721,Arapov Y.D.
-25423,-5689,Dyakov V.A.
-25051,-5214,Kasyanov I.V.
37431,-10093,Alekseev D.N.
38035,-9963,Marakhtanov M.K.
37663,-9469,Pil’nikov A.V.
37240,-9667,Sinyavskii V.V.
7834,-77433,Starkov K.E.
-13209,6390,Bunkin N.F.
-12203,5965,Kozlov V.A.
-12737,7228,Shkirin A.V.
-13294,8881,Suyazov N.V.
-15238,-19179,Lurie S.
-14982,-19666,Belov P.
-8965,15785,Kompaneets R.
-9432,15465,Morfill G.
-4662,8461,Batshev V.I.
-51665,-1992,Talis A.
-51634,-2707,Kraposhin V.
-20425,-3733,Danilov P.A.
-20075,-3471,Yurovskikh V.I.
-19792,-3802,Zayarny D.A.
-16699,30909,Satou A.
-132400,-126926,Vorontsov A.L.
67387,56519,Smelyanskaya L.I.
-17961,31926,Vyurkov V.
68359,59132,Kuralina N.N.
-31685,-23055,Syao O.
75771,16032,Bobrov A.V.
75951,15251,Sarbaev B.S.
76532,15797,Shirshov Y.Y.
-48958,-19121,Dumanskii A.M.
-48485,-19738,Nepovinnykh V.I.
-48529,-20745,Rusin M.Y.
-48952,-19863,Terehin A.V.
20634,537,Vinogradov V.V.
-26539,-5128,Chao Z.W.
-26529,-5542,An Y.H.
-25891,-5121,Andreev Yu.M.
32018,16970,Kharitonov V.P.
4050,20751,Panchenko V.Y.
4406,20595,Vasiltsov V.V.
3776,21678,Galushkin M.G.
4481,21010,Il’ichev I.N.
47786,20681,Samburov S.N.
47641,20238,Zhdanovich O.V.
47245,20455,Strashinsky V.A.
88139,-48113,Aristov V.V.
88569,-48061,Zabelok S.A.
54986,39477,Filinovskii A.V.
83702,-30413,Mezhennaya N.M.
-24445,-3633,Nikolaev P.P.
-25311,-3471,Okhrimchuk A.G.
21896,16646,Morozov A.V.
21121,16812,Putilin A.N.
21634,16372,Kopenkin S.S.
21545,16786,Borodin Y.P.
21911,17198,Druzhin V.V.
21357,17110,Dubynin S.E.
21267,16463,Dubinin G.B.
3833,-39338,Mozgovoy A.G.
-35113,-22337,Deev I.S.
-33491,-23145,Kobets L.P.
32910,-10270,Chernyshev V.L.
33304,-9878,Shafarevich A.I.
-17405,26776,Ryabova N.
10566,-11028,Kavtaradze R.Z.
9763,-11567,Sergeev S.S.
-37495,-43750,Golubev A.M.
3153,-7778,Kiselev N.A.
19276,-49329,Gladkov E.A.
19083,-48337,Perkovsky R.A.
18623,-48579,Kiselev O.N.
-59681,81744,Neklyudov A.V.
-13612,41102,Parashin V.B.
-14574,41636,Zaretskiy A.P.
-13546,18163,Trofimov N.E.
-13610,19382,Fokina I.N.
37799,6077,Loktionov E.Yu.
39128,5168,Protasov Yu.S.
38850,6556,Protasov Yu.Yu.
-44766,-40828,Sivak B.A.
-45158,-41864,Danilov V.L.
5991,-7076,Van'ko V.I.
6039,-7623,Perelygina E.S.
-49176,-22129,Timoshenko V.P.
-49282,-22732,Mial' L.V.
15708,-16146,Surovtsev I.G.
15573,-15327,Dermer P.B.
-17996,-17035,Smirnov A.D.
-29883,-20192,Ryakhovskii O.A.
-68127,65882,Meleshko A.K.
5941,-76236,Fetisov D.A.
13310,35770,Verstov V.
13130,35247,Shakhnov V.
12767,35667,Zinchenko L.
21547,5613,Savrasov G.V.
21759,4633,Bashlay A.P.
-39417,-21437,Bessonov I.V.
-39901,-22350,Kopitsyna M.N.
-27699,-31736,Tarassov V.B.
-27257,-32075,Svyatkina M.N.
-18846,-4980,Zherdev A.Y.
-18946,4145,Khasanshin R.K.
-18854,5027,Vintaykin I.B.
4121,-68222,Kalashnikov K.S.
-23654,-34552,Pokrovskii A.M.
33553,-4624,Konovalov S.F.
33911,-5044,Podchezertsev V.P.
12811,26875,Isayev A.P.
12792,26326,Terekhov A.A.
-36454,4233,Savel'Eva I.Yu.
45634,-48656,Philippovich A.
44589,-47957,Danshina M.
44650,-48593,Golubev I.
-52661,61916,Stepanov D.A.
-37723,-42885,Kuchina Yu.V.
36580,-12651,Filinovskiy A.
-9047,66186,Arkharov A.M.
-9404,64840,Lavrov N.A.
-8138,66910,Romanovskii V.R.
34195,-31304,Yagodnikov D.A.
33116,-30994,Sergeev A.V.
33189,-31451,Kozichev V.V.
-13894,18514,Perov A.N.
7106,14429,Puchkov Y.A.
6727,13541,Berezina S.L.
59575,15578,Semenov M.Yu.
58500,16294,Gavrilin I.N.
58621,15648,Ryzhova M.Yu.
-8305,65933,Dontsova E.S.
31336,34821,Nekhina A.A.
31688,34502,Uvarova E.V.
31764,34941,Gautier M.S.
31312,34359,Degtiarev D.N.
-17400,40089,Bakhtin B.I.
-15871,38810,Ivashov A.I.
-16739,40172,Kuznetsov A.V.
-17120,39481,Skorokhodov A.S.
55721,-17138,Ivanov A.O.
55407,-16595,Melnikova A.E.
55480,-17915,Tuzhilin A.A.
-38005,34402,Seregina E.V.
-38556,34371,Stepovich M.A.
-38305,34869,Makarenkov A.M.
21978,30169,Bagrov V.V.
22254,30832,Cherkasov S.G.
-15132,20866,Orlov V.M.
-14769,20575,Budak V.P.
20637,44134,Deppermann A.
20653,43782,Balkovič J.
20979,44314,Bundle S.-C.
20947,43985,Di Fulvio F.
20671,44975,Havlik P.
20348,43899,Leclère D.
20211,44543,Lesiv M.
20503,44695,Prishchepov A.V.
19612,44556,Schepaschenko D.
39986,2026,Bad'in A.V.
-24514,-19045,Vasyanina L.K.
-23641,-19065,Levina I.I.
-23404,-19478,Nifant'Ev E.E.
64308,13590,Tabatchikova T.I.
63608,13244,Yakovleva I.L.
63849,15117,Plokhikh A.I.
63979,14156,Del'gado Reina S.Yu.
1783,-14577,Mesropyan V.R.
17347,-102255,Zybin E.Yu.
16894,-102120,Misrikhanov M.Sh.
-48346,-24617,Zuev A.V.
-4004,-15597,Artemiev A.S.
-4081,-14989,Ilin I.A.
-3895,-15315,Kononenko L.V.
-3728,-15092,Mikheev A.G.
-3811,-14778,Mishulin L.E.
-3444,-15289,Nikitina T.V.
-3645,-15547,Rakitin B.V.
-3472,-14932,Trifonov M.M.
-4597,-14549,Shchukin S.I.
-4222,-15297,Yakovlev G.A.
32649,-13281,Dreval' A.E.
32642,-13835,Rubakhin A.I.
5784,-67135,Vishnyakov D.Y.
-92852,-11952,Yudin S.I.
18189,-32573,Zhang Y.-J.
18294,-32098,Hu W.-T.
18763,-32191,Han J.-T.
18659,-32665,Yevsyunov V.A.
5776,-65475,Neusypin K.A.
6594,-64187,Proletarsky A.V.
6717,-65806,Shen K.
5658,-64363,Liu R.
6139,-64663,Guo R.
-31283,-55809,Amirkhanov A.V.
-31015,-55054,Gladkykh A.A.
-31736,-55462,Makarchuk V.V.
40851,-7959,Kornev Y.V.
-11055,34785,Alekhin M.
-3255,-37889,Deryabina G.S.
-2963,-38354,Krasil'nikov A.N.
6332,-67338,Timofeev A.A.
5702,-67839,Sizykh V.V.
26720,-13975,Akopov V.S.
26221,-13723,Otstavnov S.S.
26258,-14271,Breusov A.V.
-2306,-39737,Tabaldyev S.B.
38424,2712,Badin A.V.
-8004,-52350,Franke J.
-13017,22057,Sazonkin S.S.
-13274,22370,Pniov A.B.
13989,29706,Yermishkin V.A.
13708,29984,Tamayo Meza P.A.
14334,30103,Ovchinnikov I.N.
13882,29285,Sandoval Pineda J.M.
13572,29577,Flores Herrera L.A.
14283,29449,Gutiérrez Paredes G.J.
-66897,42891,Friesen T.
16849,2060,Khrustalev E.Y.
17188,2489,Slavyanov A.S.
15020,30343,Ermishkin V.A.
14665,30757,Kulagin S.P.
7822,-30424,Sakharov A.S.
7442,-29541,Tereshchenko M.A.
-10428,35514,Korostovtseva L.
-10002,36110,Sviryaev Y.
-9963,35613,Bogomolov A.
-14298,18653,Koroleva S.A.
-14251,18955,Volodarskaya S.I.
-13995,18867,Novitskaya E.V.
-3123,-1217,Kovalev V.I.
-3460,-1609,Ali M.
-3040,-1690,Kovalev S.V.
-3863,-718,Kovalev V.V.
19147,9965,Grigoriev S.N.
19599,9715,Romanov R.I.
19864,10030,Fominski V.Y.
19515,9320,Volosova M.A.
19984,9536,Zhukova E.A.
7894,-20640,Haewska E.
7975,-20281,Hofman A.
-27201,6235,Golovin Y.M.
-26800,6749,Zavelevich F.S.
-27423,6488,Nikulin A.G.
-27317,6902,Kozlov D.A.
-27005,7025,Monakhov D.O.
-26887,6382,Kozlov I.A.
-27876,6831,Arkhipov S.A.
-27121,6632,Tselikov V.A.
-26051,6407,Romanovskii A.S.
87521,-48160,Utyuzhnikov S.V.
17168,-98475,Evdokimov S.N.
17572,-98926,Klimanov S.I.
17223,-98927,Korchagin A.N.
17516,-98566,Sikharulidze Y.G.
16884,-99007,Tuchin A.G.
16852,-98644,Tuchin D.A.
53727,-58511,Belogurov S.
51862,-56003,Berchun Y.
53037,-57117,Chernogorov A.
52709,-57309,Malzacher P.
54301,-58307,Ovcharenko E.
53227,-58854,Schetinin V.
-20237,10478,Burdanova M.G.
-21469,64431,Strizhenov E.M.
-22077,63710,Shkolin A.V.
-22550,63183,Fomkin A.A.
-21679,63322,Sinitsyn V.A.
-20163,62746,Zherdev A.A.
-21497,62910,Smirnov I.A.
-21283,63453,Pulin A.L.
-60674,-11896,Shatov A.P.
-60078,-12256,Onosov G.V.
-60639,-12676,Steklov O.I.
-12635,-70036,Sidorenko A.M.
-11684,-69214,Khobotov E.N.
-38232,42239,Fu Y.B.
7070,-20628,Khamdohov E.Z.
7076,-21003,Khamdohov Z.M.
7422,-20492,Chernikh P.N.
7475,-20883,Migunova E.S.
-3757,62987,D’yachenko O.V.
16043,-101550,Oleinik A.S.
-1886,-460,Aleshin N.P.
-1941,-1867,Gobov Yu.L.
-1533,-1824,Mikhailov A.V.
-1607,-1422,Smorodinskii Ya.G.
-2038,-1473,Syrkin M.M.
4948,-41571,Gavrilova A.Y.
5303,-41775,Skorokhod E.P.
63743,16883,Kostina M.V.
63427,16714,Muradyan S.O.
42622,30263,Chaley M.
43050,29745,Kutyrkin V.
42252,29898,Tulbasheva G.
42224,29499,Teplukhina E.
42621,29454,Nazipova N.
45289,24445,Borovin G.K.
46285,24362,Lapshin V.V.
45112,-47852,Vylomova E.
45135,-47475,Golubeva I.
44529,-47134,Philippovich Y.
-45176,-42398,Boyko S.Y.
-45353,-42703,Karatsuba V.I.
-45579,-42361,Shevenionov D.N.
-44823,-42495,Kuklev A.V.
-45851,-43181,Longinov A.M.
-44995,-42840,Tinyakov V.V.
21020,28663,Usin V.V.
20593,28624,Kumpanenko I.V.
21346,29159,Kamrukov A.S.
20789,28949,Ivanova N.A.
21157,28256,Raevskaya E.G.
21375,28567,Panin E.O.
20784,28300,Goncharova A.E.
-36845,-43341,Sorokin N.I.
-36668,-44149,Sobolev B.P.
-13373,-2212,Biriukov A.V.
-13760,-2408,Kulagin V.V.
-13304,-1215,Litvinov D.A.
-14337,-2310,Rudenko V.N.
-38696,22929,Vysotskii V.I.
-38586,22458,Kornilova A.A.
-38113,22558,Vasilenko A.O.
-38223,23028,Tomak V.I.
36797,5199,Sitnikov D.S.
-35629,25479,Matveev V.N.
-35239,25299,Levashov V.I.
-35248,25675,Kononenko O.V.
-35531,25062,Matveev D.V.
-35882,25207,Volkov V.T.
-35585,25849,Khodos I.I.
11091,-1226,Romanov A.N.
11264,-603,Tarakanov P.V.
10383,-925,Shashurin G.V.
44246,-46306,Sirenko A.
43797,-46187,Cherkasova G.
43786,-46651,Karaulov Y.
32106,-49134,Voropaev S.A.
31541,-48319,Dnestrovskii A.Y.
31410,-49133,Skorobogatskii V.N.
32402,-48568,Aronin A.S.
31818,-48750,Shkinev V.M.
31843,-47544,Bondarev O.L.
30831,-48745,Strazdovskii V.V.
32273,-48038,Eliseev A.A.
31351,-47824,Ponomareva E.A.
31355,-48592,Dushenko N.V.
30978,-48155,Galimov E.M.
22207,-16761,Teplitskii Yu.S.
-27507,22428,Volosyuk V.K.
-27494,21719,Pavlikov V.V.
-6078,-46883,Rozhnova Y.A.
-5096,-47668,Luginina A.A.
-5223,-46930,Voronov V.V.
-5898,-47289,Ermakov R.P.
-5630,-46568,Kuznetsov S.V.
-6219,-47517,Ryabova A.V.
-5918,-47786,Pominova D.V.
-6261,-47121,Arbenina V.V.
-5779,-46980,Osiko V.V.
-5542,-47915,Fedorov P.P.
48727,-10898,Stepanov G.V.
49622,-9860,Borin D.Y.
48653,-9937,Kramarenko E.Y.
49766,-10324,Bogdanov V.V.
49425,-10676,Storozhenko P.A.
-27898,-18900,Gorshenev V.N.
-27409,-18550,Ershov Y.A.
-28225,-19921,Teleshev A.T.
-27391,-19084,Sklyanchuk E.D.
-27843,-19260,Prosvirin A.A.
-27470,-19436,Grigoriev S.A.
-11602,7491,Burkhanov I.S.
-12530,8201,Chaikov L.L.
-11606,8150,Lomkova A.K.
-20072,-3875,Kulchin Yu.N.
-20229,-4088,Vitrik O.B.
-19940,-4155,Kuchmizhak A.A.
-12777,5647,Gudkov S.V.
-11587,6988,Astashev M.E.
-11452,6131,Bruskov V.I.
-11515,5751,Zakharov S.D.
-6945,-32430,Samorodov A.V.
-16425,30179,Shur M.
19453,-10121,Yakomaskin A.A.
20232,-10011,Afanasiev V.N.
19692,-10450,Morskoy D.N.
-25546,4051,Golyak Il.S.
-25184,3821,Esakov A.A.
-25267,4389,Vasil'ev N.S.
20583,23031,Fedoseev I.V.
21055,22764,Gerasimova N.S.
20578,22479,Maramygin K.V.
-21411,-37191,Efimov S.P.
65645,35288,Simonov V.N.
34783,25092,Bulanov V.B.
34757,24555,Semenov-Ezhov I.E.
35428,24821,Shirshov A.A.
26996,-2780,Vladimirovich O.A.
27096,-2313,Aleksandrovich B.K.
27569,-2419,Borisovich N.A.
27468,-2888,Yurievich S.V.
6542,-26166,Ivanov V.A.
6832,-25888,Konyzhev M.E.
7169,-26105,Troinov V.I.
6879,-26383,Kamolova T.I.
7043,-28788,Letunov A.A.
-56056,38103,Kaplunov J.
-55731,38551,Şahin O.
4413,-49413,Smirnova V.V.
3273,-49481,Nagnibeda V.G.
3875,-49671,Ryzhov V.S.
4422,-48897,Zhil'tsov A.V.
4100,-48679,Solov'ev A.A.
-16799,-5664,Betin A.Y.
-50839,-2310,Jakovleva I.
-51085,-1968,Karkina L.
-51280,-2332,Nuzhny G.
-51052,-2674,Zubkova T.
63104,16285,Schastlivtsev V.M.
-40490,-32450,Escárcega-Bobadilla M.V.
-40151,-32294,Zelada-Guillén G.A.
-40734,-31665,Pyrlin S.V.
-40116,-31889,Wegrzyn M.
-40655,-31989,Ramos M.M.D.
-40968,-32000,Giménez E.
-40384,-31665,Stewart A.
-40807,-32335,Maier G.
-40386,-32088,Kleij A.W.
27643,23835,Solovyev A.
-33763,-55332,Verstov V.A.
8928,-71693,Gribov A.F.
35567,-29307,Aref'Ev K.Yu.
36296,-30199,Voronetskii A.V.
35331,-29730,Il'Chenko M.A.
60997,13713,Lashnev M.M.
60562,12828,Demidov P.N.
64946,15392,Petelin A.L.
-4513,28181,Korotaev S.M.
-10522,36041,Parashin V.
-37160,-21542,Polezhaev A.V.
-36646,-21043,Kuznetsova M.N.
-35407,-20522,Nelub V.A.
-36160,-21755,Buyanov I.A.
-36092,-20441,Chudnov I.V.
-35489,-21433,Sokolov I.I.
-35559,-21723,Panina N.N.
-35264,-21784,Kim M.A.
-35516,-22048,Mironov Y.M.
-30091,18239,Atul J.K.
-29779,18084,Singh R.
-30377,17892,Sarkar S.
-30307,18510,Singh S.K.
-30023,17799,Chattopadhyaya P.K.
-30542,18220,Kaw P.K.
-26037,60323,Matveev S.A.
-19230,1118,Kautz V.L.
-21976,62716,Pribylov A.A.
-22117,5531,Tabalin S.E.
-21298,5814,Svetlichnyǐ S.I.
11331,-71088,Shmagina E.A.
-18470,-66303,Kulikova O.V.
-48713,-22279,Denisov O.V.
-47348,-22398,Shulyakovskii A.V.
-35002,13489,Belyanova É.N.
-35093,12944,Bludova I.V.
-36493,3300,Savel'eva I.Yu.
-34633,-22011,Muranov A.N.
64918,14257,Yakovlev I.L.
64600,14504,Klyueva S.Yu.
90,4045,Belyntsev A.M.
-146,4185,Sergeev G.S.
-482,4868,Gromov O.B.
444,4342,Bychkov A.A.
-3,4635,Ivanov A.V.
184,4840,Kamordin S.I.
-179,5172,Mikheev P.I.
352,4101,Nikonov V.I.
978,4174,Petrov I.V.
274,4564,Seredenko V.A.
571,4589,Starovoitov S.P.
456,4839,Fomin S.A.
121,4340,Frolov V.G.
-184,4446,Kholin V.F.
-66292,-26432,Lan A.
-65830,26728,Machikhin A.
-2438,8717,Pozhar V.E.
-10972,36120,Dyachenko A.
-22849,-36774,Fedorovskǐ K.Y.
-52849,27188,Balandin A.D.
-12253,-12264,Fadeev G.N.
-13182,-12667,Karpov G.M.
36898,55752,Rassokha S.S.
37302,56145,Kubyshkina G.A.
36759,56494,Babkin A.V.
11029,-78566,Evseev A.V.
-44449,-57975,Anikin A.Y.
4093,3208,Getya S.I.
4068,2819,Tsirin S.I.
43013,77,Lomov M.V.
42730,-402,Chernyanskii P.M.
-5196,65067,Simonenko Yu.M.
-5765,65342,Diachenko O.V.
-5398,65764,Matveyev E.V.
16759,-101591,Lapin A.V.
-11468,-88011,Ermolaev V.S.
-12182,-87939,Zol'Nikova N.V.
-12174,-88521,Mordkovich V.Z.
20646,-51438,Shipilov A.V.
20402,-52038,Erofeev V.A.
21270,-51514,Poloskov S.I.
17028,34101,Leontyev M.Y.
16804,33594,Nasonov D.A.
17353,33653,Bedny I.A.
-30028,-21007,Tarasova T.V.
-29988,-21465,Terekhina S.M.
-29628,-21242,Salvia M.
24695,32419,Mal'kov O.V.
46270,-49718,Panchenko A.
46135,-49238,Romanov P.
46518,-49442,Morozova O.
45946,-49552,Naets H.
47251,-50228,Romanov A.
46466,-49073,Fairon C.
25199,30390,Blinov D.S.
25220,29838,Shatilov A.A.
-18394,18148,Potapov A.A.
-20504,18475,Chernyshov S.L.
25001,-9095,Smirnova V.
25758,-9145,Riehokainen A.
25118,-9551,Solov'Ev A.
25397,-8845,Kallunki J.
25586,-9582,Zhiltsov A.
25372,-9244,Ryzhov V.
-21278,9287,Zhorina L.V.
6790,-75314,Emel'yanov S.V.
12517,-4608,Isaev N.K.
12277,-4947,Stelmashook E.V.
11867,-4869,Stelmashook N.N.
12245,-4295,Sharonova I.N.
11861,-4458,Skrebitsky V.G.
18935,-29490,Sobisevich L.E.
18311,-29197,Kanonidi K.K.
18767,-29038,Sobisevich A.L.
18480,-29647,Miseyuk O.I.
5061,633,Chernyaeva E.V.
3438,201,Galkin D.I.
4620,626,Merson D.L.
4873,16,Bystrova N.A.
4826,940,Volkov A.E.
40851,55347,Veldanov V.A.
25820,3,Karabakhin V.G.
26484,-428,Zor'kina N.A.
13439,19397,Terevkov N.V.
12977,19740,Sazhaev A.A.
12739,19352,Zandbert A.S.
-17593,-4509,Bobrinyov V.I.
-17673,-4792,Zherdev A.Yu.
-18146,-4836,Lushnikov D.S.
-17995,-4437,Markin V.V.
45037,-19818,Chernukha P.A.
45227,-19334,Raffel M.
45869,-19862,Kalugin V.T.
2264,3904,Dragunov Y.G.
2114,3142,Perevezentsev V.V.
9370,38411,Burlakov R.I.
10162,-36505,Volkov V.Yu.
10377,-37092,Belova O.V.
10752,-36601,Krutikov A.A.
38986,14574,Karpukhin V.A.
39391,14191,Kosorukov A.E.
-2690,46705,Kvashnin S.E.
-2322,46287,Maximov A.A.
30887,-38881,Ilina Y.S.
5630,28867,Dmitriev A.N.
6103,28576,Kotin V.V.
25843,-5765,Malakhov A.I.
25511,-5175,Schookin S.I.
26284,-5648,Ivancov V.I.
26181,-5202,Tikhomirov A.N.
37510,7019,Khaziev R.R.
17992,25612,Safonova L.P.
18541,25585,Seliverstov A.B.
60100,-22873,Dimitrienko Y.I.
59419,-23286,Dimitrienko I.D.
-12841,39481,Anishchenko L.N.
-12093,39633,Demendeev A.A.
-13323,38891,Ivashov S.I.
-36552,10662,Tarasova T.
-36198,11085,Popova E.
-26157,-30239,Taratorkin A.
-25984,-30766,Derzhanskii V.
-26529,-30628,Taratorkin I.
29646,-15505,Boris B.
29218,-15147,Tatiana K.
17342,-10894,Kas'Kov S.I.
22270,21254,Gorshkova V.M.
22248,21805,Savchenko S.V.
-524,-32731,Grishin Yu.M.
-678,-31914,Kozlov N.P.
476,-32651,Skryabin A.S.
-88,-32137,Borisov L.A.
-16333,-6605,Sagatelyan G.R.
-18528,-6793,Kovalyov M.S.
19082,3007,Leont'Ev A.I.
19629,2943,Olimpiev V.V.
-17057,-57487,Grether M.
-16134,-56711,De Llano M.
-16283,-57298,Tolmachev V.V.
18411,61788,López A.F.
18683,62555,Golubkov A.Y.
-9761,-38376,Nikitin G.S.
-10263,-37838,Galkin M.P.
-10268,-38562,Zhikharev P.Y.
-26931,-20217,Nifantiev E.E.
-17349,-56749,de Llano M.
16984,27413,Scherbinin V.V.
16961,27894,Shevtsova E.V.
17443,27919,Vasil'Eva Y.S.
17466,27438,Chizhevskaya O.M.
-28970,7097,Senik B.N.
-29876,7378,Zavarzin V.I.
-23780,-18690,Nifantév E.E.
-65298,25745,MacHihin A.
3880,-50216,Zhiltsov A.V.
-6765,23765,Kurbakov I.L.
-6452,24082,Lozovik Y.E.
31531,-8218,Shlyaeva A.
31055,-8282,Tolstykh M.
31604,-8694,Mizyak V.
31127,-8760,Rogutov V.
-14212,42115,Golovin V.F.
-14018,42490,Snegirev A.N.
-13614,42379,Arkhipov M.V.
-13809,41990,Zhuravlev V.V.
-6865,24870,Trushechkin A.S.
30549,-13426,Gorobets L.z.
30541,-13974,Bovenko V.N.
30064,-13681,Pryadko N.S.
-13289,40028,Alekhin M.D.
-14282,39103,Zhuravlev A.V.
-13609,39499,Korostovtseva L.S.
-13970,39691,Sviryaev Y.V.
-13588,40126,Konradi A.O.
-12704,40642,Bogomolov A.V.
-6674,-36387,Dyachenko A.I.
-6360,-36985,Timanin E.M.
-6066,-36689,Vasiliev V.N.
-6261,-36320,Mikhaylovskaya A.N.
-6734,-36799,Semenov Y.S.
49083,-9954,Perov N.S.
49125,-10390,Semisalova A.S.
48867,-10269,Bakhtiiarov A.V.
49311,-10153,Sviridova L.V.
-14493,-38861,Smerdova O.
-14810,-38308,Le Bot A.
-13895,-38641,Cayer-Barrioz J.
-14396,-38007,Sarbayev B.
6679,-22467,Gradov V.M.
6804,-22836,Krivitskiy S.E.
12569,16630,Ponomareva I.N.
-10441,66604,Semenov V.Y.
-9463,67221,Malakhov S.B.
-9870,67314,Savitskii A.I.
-10900,12452,Pakhomov I.I.
-43393,-9061,Pereezdchikov I.V.
-18771,-13024,Nikiforov A.M.
-19173,-13408,Epifanov A.S.
-18639,-13554,Garnov S.V.
-10011,-37321,Aleksandrova N.M.
-10140,-36946,Makushev S.Y.
-10563,-36995,Travin O.V.
-10615,-37388,Supov A.V.
5543,-37179,Bagryansky P.A.
5128,-37132,Anikeev A.V.
21553,-23753,Sereda G.
22031,-23475,Shulyakovskiy A.
21552,-23201,Durieux O.
-41571,47653,Lukin D.S.
-41532,48177,Chervyakov A.A.
16903,7436,Mazalov M.Ya.
17048,8180,Paramonov P.V.
-14373,37936,Razevig V.V.
-13606,38224,Vasiliev I.A.
-12863,37959,Falorni P.
-13841,37995,Lu T.
28601,-9909,Kozlov A.N.
29231,-10158,Drukarenko S.P.
29006,-9807,Seytkhalilova E.I.
28965,-10479,Solyakov D.G.
28577,-10325,Velichkin M.A.
33415,35602,Stadelmann J.V.
-20054,854,Tiunov P.S.
-19877,519,Leont'ev A.D.
-20628,707,Gladysheva T.M.
-16811,-15592,Boldyrev V.S.
-14680,-13873,Ermolaeva V.I.
-16654,67448,Sharai E.Y.
-24675,6460,Moshkin B.E.
-23187,5656,Vagin V.A.
-24901,6178,Zharkov A.V.
-25063,6473,Maksimenko S.V.
-25207,6039,Matsitskii Yu.P.
-24590,6054,Khorokhorin A.I.
-24906,5808,Shilov M.A.
-12159,38711,Catapano I.
-11900,38984,Crocco L.
-30209,-8763,Il'ichev A.T.
-30411,-8248,Tomashpolskii V.J.
-11826,25163,Dvoretskii D.A.
-11583,25399,Bufetov I.A.
-11442,25087,Vel'Miskin V.V.
-11695,24863,Zlenko A.S.
-12210,25237,Khopin V.F.
-12071,24936,Semjonov S.L.
-11945,25470,Gur'Yanov A.N.
-12391,23967,Denisov L.K.
-7664,-38618,Konstantinov M.Y.
31735,-48132,Dnestrovskii A.Yu.
31864,-48363,Spivakov B.Ya.
8683,19359,Mazurkevich A.N.
9024,19222,Prygaev A.K.
8604,19019,Buryakin A.V.
8940,18860,Baklanova Y.V.
-4468,64367,Losyakov N.P.
-4043,64408,Losyakov I.A.
-4292,64682,Mamrenko V.A.
-4307,64041,Dzyuzyura Y.V.
-3945,64057,Vinnik A.A.
42549,41316,Solovyeva L.
41638,40856,Zubkov N.
43003,40831,Lisowsky B.
42538,40358,Elmoursi A.
33466,33738,Kashapova L.K.
33498,34227,Latysheva E.Y.
7208,37799,Orlov Y.N.
-8384,-14702,Pozdin S.V.
-12927,42308,Syskov A.M.
-12729,41840,Borisov V.I.
-13168,41925,Kublanov V.S.
16797,-31295,Butko Y.A.
16290,-30983,Schilling R.L.
16369,-31846,Smolyanov O.G.
-10217,20595,Korostelin Yu.V.
-9762,21059,Podmar'kov Yu.P.
-9018,21218,Tyurikov D.A.
-9533,21546,Shelkovnikov A.S.
7979,-68558,Fomenko A.Yu.
-8231,64904,Shevich Y.A.
-10279,65614,Krasnonosova S.D.
-9767,65392,Kolobova A.N.
35704,-17997,Soldatenkov V.A.
36462,-17644,Achildiev V.M.
35919,-17488,Levkovich A.D.
36202,-18262,Gruzevich U.K.
36536,-18039,Litvak E.S.
-28801,-20468,Koroteev M.P.
-28435,-20727,Kronova O.P.
-28765,-20878,Kaziev G.Z.
7963,-73538,Emel'Yanov S.V.
-935,-20123,Kozintsev V.I.
-772,-19667,Ivanov S.E.
-1389,-19967,Belov M.L.
-1227,-19512,Gorodnichev V.A.
-24603,59640,Borzenko E.I.
-24449,60108,Tarabakin D.A.
-64924,24504,Machihin A.
-10484,10605,Altunin V.A.
-10790,9868,Altunin K.V.
-10635,10254,Gortyshov Yu.F.
-10447,9964,Dresvyannikov F.N.
-10842,10544,Obukhova L.A.
-10275,10305,Tarasevich S.E.
-10975,10172,Yanovskaya M.L.
-17995,-23371,Mozalev V.V.
-18339,-23026,Nosko A.P.
-17936,-22931,Suvorov A.V.
-17572,-23127,Lebedeva V.N.
2450,-34128,Khvesyuk V.I.
-43252,47644,Lebedeva N.L.
-42465,47294,Chizhov M.Yu.
-14035,-38152,Sarbaev B.
13356,18895,Dadyzhanskii A.P.
13070,19137,Zandberg A.S.
18251,10142,Dmitriev A.M.
18635,10391,Korobova N.V.
18500,9759,Stupnikov V.P.
-15517,9443,Vasil'Ev N.S.
20615,13667,Dueck J.
21352,13722,Krokhina A.V.
20794,14163,Minkov L.L.
-17840,31016,Yurchenko S.
28382,-18588,Ivankov P.L.
-7568,19834,Nosov V.N.
-7322,20129,Kaledin S.B.
-7704,20189,Gorelov A.M.
-6794,19890,Kuznetsov V.A.
-7423,20476,Pogonin V.I.
7508,-5753,Wu N.
7069,-6265,Li Y.
7545,-6228,Wang J.
7034,-5791,Puchkov U.A.
12838,-8222,Karpenko A.P.
13011,-7338,Moor D.A.
12524,-7335,Mukhlisullina D.T.
22339,10488,Kovalev S.
21920,10846,Gainutdinova L.
-21694,60850,Fetisova E.A.
-22013,61120,Sychugov A.N.
7623,18976,Kholopov A.A.
8079,17645,Ioda E.I.
4327,-877,Usachev E.Y.
